id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_kejadian_balita_gizi_buruk,satuan,tahun
142,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050009,CIBUNTU,32.01.15,CIAMPEA,32.01.15.2006,CIBUNTU,4,KASUS,2019
143,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050010,CICADAS,32.01.15,CIAMPEA,32.01.15.2007,CICADAS,0,KASUS,2019
144,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050017,CIBADAK,32.01.15,CIAMPEA,32.01.15.2008,CIBADAK,0,KASUS,2019
145,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050016,BOJONGRANGKAS,32.01.15,CIAMPEA,32.01.15.2009,BOJONGRANGKAS,0,KASUS,2019
146,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050014,CIHIDEUNGHILIR,32.01.15,CIAMPEA,32.01.15.2010,CIHIDEUNGHILIR,3,KASUS,2019
147,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050015,CIBANTENG,32.01.15,CIAMPEA,32.01.15.2011,CIBANTENG,0,KASUS,2019
148,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050018,BENTENG,32.01.15,CIAMPEA,32.01.15.2012,BENTENG,0,KASUS,2019
149,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050004,CIAMPEA UDIK,32.01.15,CIAMPEA,32.01.15.2013,CIAMPEA UDIK,0,KASUS,2019
150,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040001,SITU UDIK,32.01.16,CIBUNGBULANG,32.01.16.2001,SITU UDIK,0,KASUS,2019
151,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040002,SITU ILIR,32.01.16,CIBUNGBULANG,32.01.16.2002,SITU ILIR,0,KASUS,2019
152,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040007,CEMPLANG,32.01.16,CIBUNGBULANG,32.01.16.2003,CEMPLANG,0,KASUS,2019
153,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040005,CIBATOK I,32.01.16,CIBUNGBULANG,32.01.16.2004,CIBATOK I,0,KASUS,2019
154,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040004,CIARUTEUN UDIK,32.01.16,CIBUNGBULANG,32.01.16.2005,CIARUTEUN UDIK,1,KASUS,2019
155,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040013,LEUWEUNGKOLOT,32.01.16,CIBUNGBULANG,32.01.16.2006,LEUWEUNGKOLOT,0,KASUS,2019
156,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040011,CIMANGGU I,32.01.16,CIBUNGBULANG,32.01.16.2007,CIMANGGU I,0,KASUS,2019
157,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040010,CIMANGGU II,32.01.16,CIBUNGBULANG,32.01.16.2008,CIMANGGU II,0,KASUS,2019
158,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040009,DUKUH,32.01.16,CIBUNGBULANG,32.01.16.2009,DUKUH,0,KASUS,2019
159,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040015,CIJUJUNG,32.01.16,CIBUNGBULANG,32.01.16.2010,CIJUJUNG,0,KASUS,2019
160,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040014,CIARUTEUN ILIR,32.01.16,CIBUNGBULANG,32.01.16.2011,CIARUTEUN ILIR,0,KASUS,2019
161,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040003,CIBATOK II,32.01.16,CIBUNGBULANG,32.01.16.2012,CIBATOK II,0,KASUS,2019
162,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040006,SUKAMAJU,32.01.16,CIBUNGBULANG,32.01.16.2013,SUKAMAJU,0,KASUS,2019
163,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040008,GALUGA,32.01.16,CIBUNGBULANG,32.01.16.2014,GALUGA,0,KASUS,2019
164,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040012,GIRIMULYA,32.01.16,CIBUNGBULANG,32.01.16.2015,GIRIMULYA,0,KASUS,2019
165,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030002,PURWABAKTI,32.01.17,PAMIJAHAN,32.01.17.2001,PURWABAKTI,0,KASUS,2019
166,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030001,CIBUNIAN,32.01.17,PAMIJAHAN,32.01.17.2002,CIBUNIAN,0,KASUS,2019
167,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030011,CIBITUNGWETAN,32.01.17,PAMIJAHAN,32.01.17.2003,CIBITUNGWETAN,0,KASUS,2019
168,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030014,GUNUNGMENYAN,32.01.17,PAMIJAHAN,32.01.17.2004,GUNUNGMENYAN,0,KASUS,2019
169,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030006,GUNUNGBUNDER II,32.01.17,PAMIJAHAN,32.01.17.2005,GUNUNGBUNDER II,0,KASUS,2019
170,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030013,PASAREAN,32.01.17,PAMIJAHAN,32.01.17.2006,PASAREAN,0,KASUS,2019
171,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030015,CIMAYANG,32.01.17,PAMIJAHAN,32.01.17.2007,CIMAYANG,0,KASUS,2019
172,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030012,PAMIJAHAN,32.01.17,PAMIJAHAN,32.01.17.2008,PAMIJAHAN,0,KASUS,2019
173,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030008,CIBENING,32.01.17,PAMIJAHAN,32.01.17.2009,CIBENING,0,KASUS,2019
174,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030007,GUNUNGBUNDER I,32.01.17,PAMIJAHAN,32.01.17.2010,GUNUNGBUNDER I,0,KASUS,2019
175,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030010,CIBITUNG KULON,32.01.17,PAMIJAHAN,32.01.17.2011,CIBITUNG KULON,0,KASUS,2019
176,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030009,GUNUNG PICUNG,32.01.17,PAMIJAHAN,32.01.17.2012,GUNUNG PICUNG,1,KASUS,2019
177,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030004,CIASIHAN,32.01.17,PAMIJAHAN,32.01.17.2013,CIASIHAN,2,KASUS,2019
178,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030005,GUNUNGSARI,32.01.17,PAMIJAHAN,32.01.17.2014,GUNUNGSARI,0,KASUS,2019
179,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030003,CIASMARA,32.01.17,PAMIJAHAN,32.01.17.2015,CIASMARA,0,KASUS,2019
180,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260007,RUMPIN,32.01.18,RUMPIN,32.01.18.2001,RUMPIN,0,KASUS,2019
181,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260001,LEUWIBATU,32.01.18,RUMPIN,32.01.18.2002,LEUWIBATU,0,KASUS,2019
182,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260002,CIDOKOM,32.01.18,RUMPIN,32.01.18.2003,CIDOKOM,0,KASUS,2019
183,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260003,GOBANG,32.01.18,RUMPIN,32.01.18.2004,GOBANG,0,KASUS,2019
184,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260005,CIBODAS,32.01.18,RUMPIN,32.01.18.2005,CIBODAS,0,KASUS,2019
185,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260004,RABAK,32.01.18,RUMPIN,32.01.18.2006,RABAK,0,KASUS,2019
186,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260006,KAMPUNGSAWAH,32.01.18,RUMPIN,32.01.18.2007,KAMPUNGSAWAH,0,KASUS,2019
187,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260008,CIPINANG,32.01.18,RUMPIN,32.01.18.2008,CIPINANG,0,KASUS,2019
188,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260009,SUKASARI,32.01.18,RUMPIN,32.01.18.2009,SUKASARI,0,KASUS,2019
189,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260011,TAMANSARI,32.01.18,RUMPIN,32.01.18.2010,TAMANSARI,0,KASUS,2019
190,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260010,KERTAJAYA,32.01.18,RUMPIN,32.01.18.2011,KERTAJAYA,0,KASUS,2019
191,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260012,SUKAMULYA,32.01.18,RUMPIN,32.01.18.2012,SUKAMULYA,0,KASUS,2019
192,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260013,MEKARSARI,32.01.18,RUMPIN,32.01.18.2013,MEKARSARI,0,KASUS,2019
193,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260014,MEKARJAYA,32.01.18,RUMPIN,32.01.18.2014,MEKARJAYA,0,KASUS,2019
194,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280008,CURUG,32.01.19,JASINGA,32.01.19.2001,CURUG,0,KASUS,2019
195,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280003,PANGRADIN,32.01.19,JASINGA,32.01.19.2002,PANGRADIN,1,KASUS,2019
196,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280004,KALONGSAWAH,32.01.19,JASINGA,32.01.19.2003,KALONGSAWAH,0,KASUS,2019
197,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280005,SIPAK,32.01.19,JASINGA,32.01.19.2004,SIPAK,1,KASUS,2019
198,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280011,JASINGA,32.01.19,JASINGA,32.01.19.2005,JASINGA,2,KASUS,2019
199,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280010,KOLEANG,32.01.19,JASINGA,32.01.19.2006,KOLEANG,0,KASUS,2019
200,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280013,CIKOPOMAYAK,32.01.19,JASINGA,32.01.19.2007,CIKOPOMAYAK,0,KASUS,2019
201,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280012,SETU,32.01.19,JASINGA,32.01.19.2008,SETU,0,KASUS,2019
202,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280016,BARENGKOK,32.01.19,JASINGA,32.01.19.2009,BARENGKOK,0,KASUS,2019
203,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280015,BAGOANG,32.01.19,JASINGA,32.01.19.2010,BAGOANG,0,KASUS,2019
204,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280017,PANGAUR,32.01.19,JASINGA,32.01.19.2011,PANGAUR,0,KASUS,2019
205,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280006,PAMAGERSARI,32.01.19,JASINGA,32.01.19.2012,PAMAGERSARI,0,KASUS,2019
206,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280007,JUGALA JAYA,32.01.19,JASINGA,32.01.19.2013,JUGALA JAYA,0,KASUS,2019
207,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280009,TEGALWANGI,32.01.19,JASINGA,32.01.19.2014,TEGALWANGI,0,KASUS,2019
208,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280014,NEGLASARI,32.01.19,JASINGA,32.01.19.2015,NEGLASARI,0,KASUS,2019
209,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201280,JASINGA,3201280018,WIRAJAYA,32.01.19,JASINGA,32.01.19.2016,WIRAJAYA,0,KASUS,2019
210,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300001,JAGABAYA,32.01.20,PARUNG PANJANG,32.01.20.2001,JAGABAYA,0,KASUS,2019
211,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300002,GOROWONG,32.01.20,PARUNG PANJANG,32.01.20.2002,GOROWONG,0,KASUS,2019
212,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300003,DAGO,32.01.20,PARUNG PANJANG,32.01.20.2003,DAGO,0,KASUS,2019
213,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300005,PINGKU,32.01.20,PARUNG PANJANG,32.01.20.2004,PINGKU,0,KASUS,2019
214,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300004,CIKUDA,32.01.20,PARUNG PANJANG,32.01.20.2005,CIKUDA,2,KASUS,2019
215,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300010,PARUNGPANJANG,32.01.20,PARUNG PANJANG,32.01.20.2006,PARUNGPANJANG,0,KASUS,2019
216,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300006,LUMPANG,32.01.20,PARUNG PANJANG,32.01.20.2007,LUMPANG,0,KASUS,2019
217,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300009,CIBUNAR,32.01.20,PARUNG PANJANG,32.01.20.2008,CIBUNAR,0,KASUS,2019
218,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300008,JAGABITA,32.01.20,PARUNG PANJANG,32.01.20.2009,JAGABITA,0,KASUS,2019
219,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300007,GINTUNGCILEJET,32.01.20,PARUNG PANJANG,32.01.20.2010,GINTUNGCILEJET,0,KASUS,2019
220,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201300,PARUNG PANJANG,3201300011,KABASIRAN,32.01.20,PARUNG PANJANG,32.01.20.2011,KABASIRAN,0,KASUS,2019
221,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010001,MALASARI,32.01.21,NANGGUNG,32.01.21.2001,MALASARI,0,KASUS,2019
222,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010004,CURUGBITUNG,32.01.21,NANGGUNG,32.01.21.2002,CURUGBITUNG,1,KASUS,2019
223,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010003,CISARUA,32.01.21,NANGGUNG,32.01.21.2003,CISARUA,0,KASUS,2019
224,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010002,BANTARKARET,32.01.21,NANGGUNG,32.01.21.2004,BANTARKARET,0,KASUS,2019
225,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010008,HAMBARO,32.01.21,NANGGUNG,32.01.21.2005,HAMBARO,0,KASUS,2019
226,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010009,KALONGLIUD,32.01.21,NANGGUNG,32.01.21.2006,KALONGLIUD,0,KASUS,2019
227,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010005,NANGGUNG,32.01.21,NANGGUNG,32.01.21.2007,NANGGUNG,2,KASUS,2019
228,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010010,PARAKANMUNCANG,32.01.21,NANGGUNG,32.01.21.2008,PARAKANMUNCANG,0,KASUS,2019
229,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010006,PANGKALJAYA,32.01.21,NANGGUNG,32.01.21.2009,PANGKALJAYA,4,KASUS,2019
230,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010007,SUKALUYU,32.01.21,NANGGUNG,32.01.21.2010,SUKALUYU,0,KASUS,2019
231,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,3201010011,BATU TULIS,32.01.21,NANGGUNG,32.01.21.2011,BATU TULIS,0,KASUS,2019
232,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270009,SUKAMAJU,32.01.22,CIGUDEG,32.01.22.2001,SUKAMAJU,0,KASUS,2019
233,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270010,CIGUDEG,32.01.22,CIGUDEG,32.01.22.2002,CIGUDEG,0,KASUS,2019
234,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270013,BUNAR,32.01.22,CIGUDEG,32.01.22.2003,BUNAR,0,KASUS,2019
235,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270011,BANYURESMI,32.01.22,CIGUDEG,32.01.22.2004,BANYURESMI,0,KASUS,2019
236,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270015,CINTAMANIK,32.01.22,CIGUDEG,32.01.22.2005,CINTAMANIK,0,KASUS,2019
237,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270022,ARGAPURA,32.01.22,CIGUDEG,32.01.22.2006,ARGAPURA,0,KASUS,2019
238,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270021,BANGUNJAYA,32.01.22,CIGUDEG,32.01.22.2007,BANGUNJAYA,1,KASUS,2019
239,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270020,RENGASJAJAR,32.01.22,CIGUDEG,32.01.22.2008,RENGASJAJAR,2,KASUS,2019
240,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270019,BATUJAJAR,32.01.22,CIGUDEG,32.01.22.2009,BATUJAJAR,0,KASUS,2019
241,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270012,WARGAJAYA,32.01.22,CIGUDEG,32.01.22.2010,WARGAJAYA,0,KASUS,2019
242,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270006,SUKARAKSA,32.01.22,CIGUDEG,32.01.22.2011,SUKARAKSA,0,KASUS,2019
243,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270016,BANYUWANGI,32.01.22,CIGUDEG,32.01.22.2012,BANYUWANGI,0,KASUS,2019
244,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270017,BANYUASIH,32.01.22,CIGUDEG,32.01.22.2013,BANYUASIH,0,KASUS,2019
245,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270014,MEKARJAYA,32.01.22,CIGUDEG,32.01.22.2014,MEKARJAYA,0,KASUS,2019
246,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201270,CIGUDEG,3201270018,TEGALLEGA,32.01.22,CIGUDEG,32.01.22.2015,TEGALLEGA,0,KASUS,2019
247,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201290,TENJO,3201290002,TAPOS,32.01.23,TENJO,32.01.23.2001,TAPOS,1,KASUS,2019
248,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201290,TENJO,3201290001,CIOMAS,32.01.23,TENJO,32.01.23.2002,CIOMAS,0,KASUS,2019
249,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201290,TENJO,3201290003,BATOK,32.01.23,TENJO,32.01.23.2003,BATOK,0,KASUS,2019
250,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201290,TENJO,3201290004,BABAKAN,32.01.23,TENJO,32.01.23.2004,BABAKAN,0,KASUS,2019
251,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201290,TENJO,3201290007,TENJO,32.01.23,TENJO,32.01.23.2005,TENJO,0,KASUS,2019
252,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201290,TENJO,3201290008,CILAKU,32.01.23,TENJO,32.01.23.2006,CILAKU,0,KASUS,2019
253,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201290,TENJO,3201290006,SINGABRAJA,32.01.23,TENJO,32.01.23.2007,SINGABRAJA,1,KASUS,2019
254,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201290,TENJO,3201290009,SINGABANGSA,32.01.23,TENJO,32.01.23.2008,SINGABANGSA,0,KASUS,2019
255,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201290,TENJO,3201290005,BOJONG,32.01.23,TENJO,32.01.23.2009,BOJONG,0,KASUS,2019
256,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100001,CILEUNGSI,32.01.24,CIAWI,32.01.24.2001,CILEUNGSI,0,KASUS,2019
257,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100002,CITAPEN,32.01.24,CIAWI,32.01.24.2002,CITAPEN,0,KASUS,2019
258,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100003,CIBEDUG,32.01.24,CIAWI,32.01.24.2003,CIBEDUG,1,KASUS,2019
259,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100005,JAMBULUWUK,32.01.24,CIAWI,32.01.24.2004,JAMBULUWUK,0,KASUS,2019
260,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100006,BANJARSARI,32.01.24,CIAWI,32.01.24.2005,BANJARSARI,0,KASUS,2019
261,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100009,TELUK PINANG,32.01.24,CIAWI,32.01.24.2006,TELUK PINANG,0,KASUS,2019
262,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100010,BANJAR WARU,32.01.24,CIAWI,32.01.24.2007,BANJAR WARU,0,KASUS,2019
263,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100012,BENDUNGAN,32.01.24,CIAWI,32.01.24.2008,BENDUNGAN,0,KASUS,2019
264,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100013,PANDAN SARI,32.01.24,CIAWI,32.01.24.2009,PANDAN SARI,0,KASUS,2019
265,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100004,BOJONG MURNI,32.01.24,CIAWI,32.01.24.2010,BOJONG MURNI,0,KASUS,2019
266,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100007,BANJAR WANGI,32.01.24,CIAWI,32.01.24.2011,BANJAR WANGI,0,KASUS,2019
267,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100011,CIAWI,32.01.24,CIAWI,32.01.24.2012,CIAWI,2,KASUS,2019
268,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100008,BITUNGSARI,32.01.24,CIAWI,32.01.24.2013,BITUNGSARI,1,KASUS,2019
269,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110005,BATULAYANG,32.01.25,CISARUA,32.01.25.2001,BATULAYANG,0,KASUS,2019
270,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110009,JOGJOGAN,32.01.25,CISARUA,32.01.25.2002,JOGJOGAN,0,KASUS,2019
271,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110002,CIBEUREUM,32.01.25,CISARUA,32.01.25.2003,CIBEUREUM,0,KASUS,2019
272,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110010,CILEMBER,32.01.25,CISARUA,32.01.25.2004,CILEMBER,1,KASUS,2019
273,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110001,CITEKO,32.01.25,CISARUA,32.01.25.2005,CITEKO,0,KASUS,2019
274,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110003,TUGU SELATAN,32.01.25,CISARUA,32.01.25.2006,TUGU SELATAN,0,KASUS,2019
275,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110008,LEUWIMALANG,32.01.25,CISARUA,32.01.25.2007,LEUWIMALANG,0,KASUS,2019
276,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110007,KOPO,32.01.25,CISARUA,32.01.25.2008,KOPO,16,KASUS,2019
277,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110004,TUGU UTARA,32.01.25,CISARUA,32.01.25.2009,TUGU UTARA,0,KASUS,2019
278,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120006,SUKAMAJU,32.01.26,MEGAMENDUNG,32.01.26.2001,SUKAMAJU,0,KASUS,2019
279,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120003,KUTA,32.01.26,MEGAMENDUNG,32.01.26.2002,KUTA,0,KASUS,2019
280,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120008,GADOG,32.01.26,MEGAMENDUNG,32.01.26.2003,GADOG,0,KASUS,2019
281,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120004,SUKAKARYA,32.01.26,MEGAMENDUNG,32.01.26.2004,SUKAKARYA,0,KASUS,2019
282,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120011,MEGAMENDUNG,32.01.26,MEGAMENDUNG,32.01.26.2005,MEGAMENDUNG,0,KASUS,2019
283,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120009,CIPAYUNG DATAR,32.01.26,MEGAMENDUNG,32.01.26.2006,CIPAYUNG DATAR,0,KASUS,2019
284,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120005,SUKAMANAH,32.01.26,MEGAMENDUNG,32.01.26.2007,SUKAMANAH,0,KASUS,2019
